accession	Oxygen	pH	Salinity	Temperature
RS_GCF_000647975.1	aerobe	7.682154913	2.431300401	25.30859723
RS_GCF_000688515.1	aerobe	7.630389648	2.726424231	36.29038739
RS_GCF_000702305.1	aerobe	6.965826685	0	36.84519325
RS_GCF_000714535.1	aerobe	6.724085595	1.886757002	31.24666238
RS_GCF_000733775.1	aerobe	5.537037479	0.41094714	32.10867232
RS_GCF_000735605.1	facultative	7.417515388	0.86342017	28.42403712
RS_GCF_000737065.1	aerobe	6.720083261	1.940315804	31.98245102
RS_GCF_000738435.1	aerobe	7.921576576	0.925371062	22.85296293
RS_GCF_000743715.1	aerobe	8.092853777	4.124765089	28.24447837
RS_GCF_000746275.1	anaerobe	6.997905444	3.238287982	51.58029772
RS_GCF_000759435.1	aerobe	7.533020495	1.898057093	25.92365966
RS_GCF_000761245.1	aerobe	7.053416782	0.368573116	26.08138696
RS_GCF_000767615.3	aerobe	6.337276871	0.227874758	28.32257814
RS_GCF_000768315.1	aerobe	7.658792409	5.0218348	26.10197661
RS_GCF_000768555.3	aerobe	7.851168349	2.834888343	28.50336333
RS_GCF_000771745.2	aerobe	7.380670881	0	66.92092214
RS_GCF_000794385.1	aerobe	7.162716338	0	65.99277958
RS_GCF_000801955.1	aerobe	6.440007351	0.681113453	28.25664777
RS_GCF_000807775.2	aerobe	6.465648646	0.492179069	27.28452418
RS_GCF_000812465.1	aerobe	6.517077784	0	32.16029954
RS_GCF_000813725.1	aerobe	7.941912736	3.737777366	25.3327002
RS_GCF_000813745.1	aerobe	7.988808745	3.311381263	25.8635579
RS_GCF_000814025.1	aerobe	8.133312026	3.983305247	24.75638793
RS_GCF_000814845.2	aerobe	6.42449556	0.864938352	27.63665643
RS_GCF_000815105.2	aerobe	6.419194935	0.817528894	28.62811681
RS_GCF_000876015.1	aerobe	6.365819281	0	30.59648753
RS_GCF_000934605.2	aerobe	6.535105237	1.020985449	28.81957296
RS_GCF_000935205.1	aerobe	6.590500463	0.842423797	31.47716131
RS_GCF_000938255.1	aerobe	6.946323227	0.256963476	28.7833949
RS_GCF_000938305.1	aerobe	6.891304587	0	29.96470146
RS_GCF_000948415.1	aerobe	7.282325476	3.726640564	27.00792049
RS_GCF_000964545.1	aerobe	6.995847433	0.236142189	26.72766664
RS_GCF_000972785.3	aerobe	6.535842432	1.430308464	30.57880657
RS_GCF_000973625.1	aerobe	6.452548316	0	30.523629
RS_GCF_000987835.1	anaerobe	6.734933087	2.515884895	38.12822066
RS_GCF_001006325.2	aerobe	6.839154285	0.266955445	32.37641635
RS_GCF_001007875.1	anaerobe	7.41265534	3.298073155	37.93315486
RS_GCF_001011155.1	aerobe	7.587704567	2.846566429	25.32428584
RS_GCF_001017435.1	aerobe	7.346881693	1.724554598	37.36637142
RS_GCF_001029105.3	aerobe	6.507954659	1.113636936	29.83585983
RS_GCF_001038505.1	aerobe	7.783814777	3.015376225	22.6800633
RS_GCF_001044395.1	aerobe	7.189556284	0.222532558	25.20851131
RS_GCF_001045555.1	anaerobe	7.775358976	4.298177852	35.01148703
RS_GCF_001051995.2	aerobe	7.506229997	2.019082797	31.89946048
RS_GCF_001187845.1	aerobe	7.912426463	3.817309037	23.80365534
RS_GCF_001189245.1	aerobe	6.792420018	0.387182904	30.9680523
RS_GCF_001189845.1	aerobe	6.782274217	0.118712164	30.28088274
RS_GCF_001189915.1	aerobe	6.95414825	0	20.89307476
RS_GCF_001202025.1	aerobe	7.72084862	1.727140767	24.44669971
RS_GCF_001202035.1	aerobe	7.630752716	0.303117936	23.96113175
RS_GCF_001205715.1	aerobe	7.750880378	3.856181698	27.02461541
RS_GCF_001238275.1	aerobe	6.787426848	0.481019045	31.57408807
RS_GCF_001258055.1	aerobe	7.917160893	4.087880895	25.02438947
RS_GCF_001262635.1	aerobe	7.725781692	3.699170162	30.495566
RS_GCF_001269345.1	aerobe	7.230889097	0	25.74069158
RS_GCF_001269365.1	anaerobe	7.044493533	0	24.73390746
RS_GCF_001270065.2	aerobe	7.27792021	0	13.80031281
RS_GCF_001292625.1	aerobe	7.7960437	3.44032355	23.4089471
RS_GCF_001293525.1	aerobe	7.269011981	0	37.54346441
RS_GCF_001294455.1	aerobe	7.765101921	3.372081391	25.82067222
RS_GCF_001298265.1	facultative	7.439187986	0.280120648	28.35405379
RS_GCF_001303895.1	aerobe	7.312204415	1.484840539	30.77080102
RS_GCF_001305295.1	aerobe	7.766219491	2.165299405	22.54965058
RS_GCF_001305515.1	facultative	7.097728671	0.680237538	36.11113249
RS_GCF_001305595.1	aerobe	6.871422045	1.235695938	27.31636682
RS_GCF_001308265.1	aerobe	7.293630359	2.227786484	20.46838013
RS_GCF_001403735.1	aerobe	8.060472413	4.220123921	25.79710818
RS_GCF_001403795.1	aerobe	8.321038287	4.186703149	21.10224346
RS_GCF_001404515.1	aerobe	8.060847563	3.230119482	25.40868505
RS_GCF_001412535.1	aerobe	7.359543318	0.126688273	24.69832039
RS_GCF_001412575.1	aerobe	7.170732927	0	25.59163339
RS_GCF_001418255.1	aerobe	4.821613196	0.42027246	34.51709213
RS_GCF_001420005.1	aerobe	7.877283023	3.227056843	20.74974267
RS_GCF_001422365.1	aerobe	6.5	1.5	25
RS_GCF_001422405.1	aerobe	6.5	1.5	25
RS_GCF_001424545.1	aerobe	7.027543489	0.503992561	36.66359177
RS_GCF_001425045.1	aerobe	6.918442999	0	24.31337774
RS_GCF_001425265.1	aerobe	6.74001746	0	24.95894967
RS_GCF_001425705.1	aerobe	7.104304033	0	26.05168522
RS_GCF_001425835.1	aerobe	6.586822377	0.998532544	32.62067986
RS_GCF_001425865.1	aerobe	7.087000854	0	26.66665269
RS_GCF_001426225.1	facultative	7.924208409	0.176619447	29.35020334
RS_GCF_001426505.1	aerobe	7.063374838	0	26.97736271
RS_GCF_001426565.1	aerobe	7.638339287	2.233903437	26.83932324
RS_GCF_001426945.1	aerobe	6.444342889	1.26386666	34.16438939
RS_GCF_001428625.1	aerobe	7.348187636	0.181149026	27.49545796
RS_GCF_001429505.1	facultative	7.746244784	0.409402674	29.59999853
RS_GCF_001432305.1	facultative	6.906695772	0.163276959	33.40847594
RS_GCF_001440035.1	aerobe	6.89166212	0.629345084	31.47732907
RS_GCF_001440395.1	aerobe	6.903564808	0.462421346	32.43254484
RS_GCF_001440405.1	aerobe	7.067481941	0.592557373	32.48470641
RS_GCF_001440415.1	aerobe	7.067705175	0.81517142	31.53750155
RS_GCF_001440475.1	aerobe	6.973899913	0.628316831	33.2444553
RS_GCF_001441615.1	aerobe	7.726466255	5.151137594	27.01593743
RS_GCF_001457775.1	aerobe	7.798037791	3.243517144	24.33605236
RS_GCF_001458195.1	aerobe	7.876052306	3.990017068	29.01075682
RS_GCF_001458215.1	aerobe	7.315447072	4.653234595	22.02604971
RS_GCF_001458255.1	aerobe	7.822653663	3.217126024	24.47606429
RS_GCF_001458315.1	aerobe	7.780884799	3.069444328	24.7348118
RS_GCF_001458355.1	aerobe	7.36047412	3.508234275	26.73129174
RS_GCF_001458395.1	aerobe	7.815210764	3.148186064	27.76722903
RS_GCF_001458415.1	aerobe	7.756554201	3.16590292	23.39035696
RS_GCF_001465545.3	aerobe	6.473626088	0.497926159	27.80357876
RS_GCF_001465595.2	aerobe	6.281076173	0	29.4063982
RS_GCF_001482405.1	aerobe	8.114350778	4.630681926	32.79680667
RS_GCF_001507545.1	aerobe	8.060746098	3.829957148	29.04285926
RS_GCF_001507595.1	aerobe	7.6740159	3.942302267	36.42684011
RS_GCF_001509585.1	aerobe	7.309603185	3.608497637	31.33462238
RS_GCF_001509835.1	facultative	7.560574276	0.745546667	29.53641834
RS_GCF_001530125.1	facultative	6.556463956	1.209361191	30.24385667
RS_GCF_001541225.1	aerobe	6.83794193	0.089339641	31.89153121
RS_GCF_001542415.1	aerobe	6.770437814	0.750846522	31.83909766
RS_GCF_001550095.1	aerobe	7.218453509	2.577082548	27.54376844
RS_GCF_001551835.1	aerobe	6.631646251	0.591242211	28.24151272
RS_GCF_001556045.1	aerobe	6.743514137	0.35934356	31.33675005
RS_GCF_001558155.1	aerobe	7.554369978	3.188194971	29.54850932
RS_GCF_001580455.1	aerobe	6.952251964	0.093274717	32.72912663
RS_GCF_001590795.1	aerobe	6.845080433	0.605364339	29.469928
RS_GCF_001592285.1	aerobe	7.210324823	0.482933551	30.79762283
RS_GCF_001592305.1	aerobe	7.343306589	0.902170749	28.24847918
RS_GCF_001595645.1	anaerobe	6.625718346	3.390649471	42.65911454
RS_GCF_001595965.1	aerobe	5.887758029	0	32.80615713
RS_GCF_001595985.1	facultative	6.015774542	0	30.94251605
RS_GCF_001597725.1	aerobe	7.374084362	2.737121842	26.24259251
RS_GCF_001597735.1	aerobe	7.384457119	2.938862364	23.79774834
RS_GCF_001598055.1	aerobe	6.72366067	0.828988328	33.95619643
RS_GCF_001618955.1	aerobe	6.675431605	0	27.24599587
RS_GCF_001620265.1	aerobe	7.421999588	0.56637728	26.53846617
RS_GCF_001623075.1	facultative	7.981286513	4.053491456	25.65036302
RS_GCF_001624695.1	aerobe	7.840327515	3.378275753	24.97979576
RS_GCF_001633165.1	aerobe	8.042496354	2.279900031	28.00370807
RS_GCF_001634885.1	aerobe	7.636549611	4.840580469	29.67283399
RS_GCF_001641335.1	aerobe	6.85052835	0.558525311	27.97528265
RS_GCF_001641635.1	aerobe	6.820005884	0.702379779	32.13482185
RS_GCF_001641695.1	aerobe	6.82363865	0.625901397	30.57113442
RS_GCF_001645185.1	aerobe	6.311743494	1.13933202	32.86153598
RS_GCF_001650635.1	anaerobe	6.49653069	1.002756537	24.22056336
RS_GCF_001650875.1	aerobe	7.749170804	3.459784584	23.48125676
RS_GCF_001652915.1	aerobe	6.438388702	0.144313895	31.29445442
RS_GCF_001659725.1	aerobe	6.028368232	0	32.79959646
RS_GCF_001662875.1	aerobe	7.232194286	3.87943003	27.45031096
RS_GCF_001678945.1	aerobe	7.777112348	4.660656249	26.90034701
RS_GCF_001679925.1	aerobe	7.87494904	3.40778443	27.77504963
RS_GCF_001687105.1	aerobe	7.782140611	3.100371761	27.09853375
RS_GCF_001691415.1	aerobe	8.024974492	2.594890206	28.53937659
RS_GCF_001693385.1	aerobe	7.000356063	0.750854357	33.37066785
RS_GCF_001693485.1	aerobe	7.018845333	0.585726921	32.13156256
RS_GCF_001693515.2	aerobe	6.884788566	0.654301555	32.56409318
RS_GCF_001696535.1	aerobe	7.604927353	2.973874526	28.55943397
RS_GCF_001696715.1	aerobe	7.23614429	0.975039542	37.37890355
RS_GCF_001699815.1	aerobe	6.434452604	1.222753015	30.28483716
RS_GCF_001713355.1	aerobe	6.964433257	0.217588795	23.50905929
RS_GCF_001713375.1	aerobe	7.378385508	0.240550499	25.21215663
RS_GCF_001713455.1	facultative	7.603333589	0.812207139	31.98077634
RS_GCF_001713475.1	aerobe	7.788248131	1.348645826	29.44718943
RS_GCF_001723605.1	aerobe	6.745622989	0.958079417	25.95211762
RS_GCF_001746755.1	anaerobe	6.428490179	3.187569634	22.28404235
RS_GCF_001747405.1	anaerobe	6.97135104	0.689461023	33.99529797
RS_GCF_001748145.1	aerobe	7.490148441	0.515843254	27.19401561
RS_GCF_001761385.1	aerobe	7.069861993	0	24.10772705
RS_GCF_001854125.1	anaerobe	7.673287971	4.724580018	32.99132469
RS_GCF_001854325.1	aerobe	6.545904245	0	32.27655966
RS_GCF_001870675.1	aerobe	8.130740372	2.908551986	25.60081598
RS_GCF_001879695.1	aerobe	7.870503295	3.681087302	30.61715624
RS_GCF_001879715.1	aerobe	7.409771878	3.821272085	29.20736833
RS_GCF_001880325.1	aerobe	7.643046728	0	66.17366639
RS_GCF_001884735.1	aerobe	8.24810288	2.783263641	29.79514628
RS_GCF_001888185.1	aerobe	7.941645181	3.808616624	22.85282676
RS_GCF_001889605.1	aerobe	7.566956615	3.346175847	32.86585341
RS_GCF_001890925.1	aerobe	7.783697081	3.284005657	22.12489734
RS_GCF_001895145.1	aerobe	6.886777347	4.811011649	30.80073363
RS_GCF_001908185.1	aerobe	6.737838099	0.713937216	30.6238804
RS_GCF_001908205.1	aerobe	6.766145344	0.82112069	30.97308056
RS_GCF_001908235.1	aerobe	6.717831392	0.128668909	30.35329191
RS_GCF_001938565.1	aerobe	7.258042014	0	24.34157099
RS_GCF_001953055.1	aerobe	7.781848573	3.817281145	30.58431425
RS_GCF_001953355.1	aerobe	5.956357268	0	31.80214598
RS_GCF_001956695.1	aerobe	7.022878874	3.938296969	27.03530697
RS_GCF_001956855.1	aerobe	7.103634803	1.393082992	30.04726805
RS_GCF_001969385.1	aerobe	7.666629459	4.400716802	30.20566929
RS_GCF_001975705.1	aerobe	7.724915754	3.768256706	30.42655721
RS_GCF_001982635.1	aerobe	6.74606105	0.088771794	31.01586897
RS_GCF_001984095.1	facultative	6.991499402	0	24.67646932
RS_GCF_001999245.1	aerobe	7.764763266	3.213543986	26.4871762
RS_GCF_002001015.1	aerobe	7.173978578	0	26.74217906
RS_GCF_002001205.1	aerobe	7.346355269	0	26.84353869
RS_GCF_002020135.1	aerobe	6.895340954	1.881749314	33.06525191
RS_GCF_002020355.1	aerobe	6.788760795	3.267896843	29.13450036
RS_GCF_002068095.1	aerobe	6.979498637	0.5399531	31.36998541
RS_GCF_002072155.1	aerobe	8.009612463	4.553557772	28.84028213
RS_GCF_002073975.1	aerobe	7.83718435	2.043189358	27.95679061
RS_GCF_002075885.1	aerobe	6.897019557	2.016754256	29.9449471
RS_GCF_002079305.1	aerobe	7.612687714	3.730712301	28.15472017
RS_GCF_002080415.1	aerobe	7.735399529	2.486005872	27.59046418
RS_GCF_002087335.1	aerobe	7.716850789	2.480473026	21.99230961
RS_GCF_002088275.1	aerobe	7.462757154	2.411387796	26.70150896
RS_GCF_002094885.1	aerobe	8.166655388	5.159274857	29.09795786
RS_GCF_002105285.1	aerobe	7.820225069	2.313618331	20.94965507
RS_GCF_002109495.1	facultative	6.439633388	2.886597276	28.11908115
RS_GCF_002115725.1	aerobe	8.054627572	3.483926956	27.25925162
RS_GCF_002115805.1	aerobe	8.06344586	3.928455564	30.9693377
RS_GCF_002119765.1	aerobe	6.786062877	1.648986618	35.95321815
RS_GCF_002127215.1	aerobe	7.892650607	1.619757875	33.64671332
RS_GCF_002127265.1	aerobe	7.305324462	0.11155328	28.99708282
RS_GCF_002162035.1	aerobe	5.729406505	0	27.80072226
RS_GCF_002179965.1	aerobe	6.514871943	0.294653034	26.45618079
RS_GCF_002192535.1	aerobe	6.26955968	0	33.42002713
RS_GCF_002192695.1	aerobe	6.983387375	0.461563188	31.0599641
RS_GCF_002198735.1	facultative	7.173017255	0.419370767	26.48006412
RS_GCF_002206625.1	facultative	6.128472603	0	30.63108519
RS_GCF_002206635.1	facultative	5.951529973	0	29.64508762
RS_GCF_002210095.1	aerobe	7.745950731	3.906489615	29.57694815
RS_GCF_002210105.1	aerobe	7.468791383	3.823737599	26.58626682
RS_GCF_002210165.1	aerobe	7.489212489	5.23566476	27.30501922
RS_GCF_002215215.1	aerobe	8.283068164	4.672719469	19.732478
RS_GCF_002220095.1	aerobe	7.40576714	0.542259656	33.48341797
RS_GCF_002222655.1	facultative	6.72855042	0	28.9633361
RS_GCF_002224225.1	aerobe	6.685612105	0	26.76282074
RS_GCF_002237555.1	aerobe	7.519243452	3.124747441	25.56969372
RS_GCF_002237595.1	aerobe	7.880005488	3.230644659	25.20200228
RS_GCF_002238045.1	aerobe	7.912696833	4.94810108	27.25112207
RS_GCF_002245655.1	aerobe	7.317099966	1.631481738	34.05468236
RS_GCF_002251695.1	aerobe	6.558169943	1.603728716	30.908133
RS_GCF_002266435.2	aerobe	6.776037115	0.108114979	28.91654945
RS_GCF_002266465.2	aerobe	6.837179711	0.315532501	30.666067
RS_GCF_002278135.2	aerobe	6.870983081	0.642954011	29.32404111
RS_GCF_002285415.1	aerobe	7.569468422	3.284706615	30.24756091
RS_GCF_002285435.1	aerobe	7.43859468	3.489896062	28.20199869
RS_GCF_002300555.1	aerobe	7.653194847	2.549423236	28.51143969
RS_GCF_002358085.1	aerobe	7.245864481	0.872730469	32.73979066
RS_GCF_002379085.1	aerobe	7.216394644	0	28.83144729
RS_GCF_002379095.1	aerobe	7.326642101	0.096770474	29.1551787
RS_GCF_002407205.1	aerobe	7.555024562	1.790352224	33.03694203
RS_GCF_002407245.1	anaerobe	7.897825667	4.02034736	24.51632547
RS_GCF_002504165.1	aerobe	7.839889482	4.006866065	27.29280218
RS_GCF_002531575.1	aerobe	6.85071395	0.438975677	28.82808533
RS_GCF_002532045.1	aerobe	6.727720956	0.341534844	30.87186655
RS_GCF_002563775.1	aerobe	6.812956878	2.86526971	30.32606109
RS_GCF_002727065.1	aerobe	7.103787597	3.267343101	27.99912866
RS_GCF_002744735.1	aerobe	7.967341452	5.290259484	34.70023225
RS_GCF_002750855.1	aerobe	7.683598671	5.209576076	30.87728834
RS_GCF_002754375.1	aerobe	7.325183308	0	22.81204579
RS_GCF_002754475.1	aerobe	7.088054874	0.074283676	24.40538161
RS_GCF_002760655.1	aerobe	6.944678793	0	22.95751373
RS_GCF_002776695.1	aerobe	6.851559367	0.270780292	29.42521403
RS_GCF_002778275.1	aerobe	7.390686055	0	20.82313051
RS_GCF_002778315.1	aerobe	6.660256644	0	23.55850313
RS_GCF_002778325.1	aerobe	6.737331785	0	21.53829024
RS_GCF_002795245.1	aerobe	6.945092264	0.214754181	31.66980881
RS_GCF_002795845.1	anaerobe	7.949047855	1.591794909	22.57590717
RS_GCF_002810445.1	aerobe	7.432984639	1.462136153	29.02250853
RS_GCF_002814095.1	aerobe	7.898093897	3.871236666	27.81599309
RS_GCF_002831585.1	aerobe	6.714350524	0.260227192	30.43999487
RS_GCF_002834145.1	aerobe	7.807219794	6.932795864	32.74583482
RS_GCF_002837275.1	aerobe	7.174711396	3.723867886	31.76191161
RS_GCF_002847505.1	aerobe	4.098210442	1.255999246	34.8188262
RS_GCF_002849615.1	aerobe	7.08869651	0.419119645	29.22441067
RS_GCF_002858765.1	aerobe	6.347444797	0	30.71889247
RS_GCF_002865605.1	aerobe	7.787649983	3.22567729	30.42056161
RS_GCF_002866925.1	aerobe	7.608183441	2.69771487	21.7160555
RS_GCF_002869745.1	aerobe	7.593262748	2.293875277	27.78052589
RS_GCF_002871005.1	aerobe	6.431836725	0.82346048	27.9861073
RS_GCF_002872475.1	aerobe	7.305804154	3.489819899	35.67446222
RS_GCF_002900975.1	aerobe	7.995519172	0.658315192	31.85332519
RS_GCF_002906165.1	aerobe	7.705613081	2.604618969	26.25595021
RS_GCF_002917925.1	aerobe	7.814137157	5.550117054	26.52386109
RS_GCF_002924445.1	aerobe	7.70892491	5.728202328	35.4448964
RS_GCF_002925845.1	aerobe	7.762831217	5.081539867	30.80370269
RS_GCF_002927635.1	aerobe	7.557674749	2.384065813	42.79457575
RS_GCF_002930615.1	facultative	7.509892201	1.140951976	38.05320731
RS_GCF_002964845.1	aerobe	7.447663865	0	66.69415464
RS_GCF_002973535.1	aerobe	7.266592722	1.175131092	27.62046137
RS_GCF_002993025.1	aerobe	6.867307829	3.657064973	26.83254235
RS_GCF_003007735.2	aerobe	7.942341604	4.026505648	29.58846337
RS_GCF_003008515.1	aerobe	7.901616925	1.59935285	33.73204816
RS_GCF_003008555.2	aerobe	7.618396575	4.51528523	27.75530607
RS_GCF_003008575.1	aerobe	7.502836263	0.891739296	32.86147283
RS_GCF_003012935.1	aerobe	7.613980329	0.752341836	25.03448484
RS_GCF_003020115.1	aerobe	6.823338639	0.428660486	29.19461522
RS_GCF_003020125.1	aerobe	6.746802075	0.329388144	29.51295242
RS_GCF_003031265.1	facultative	6.439392569	0.798175987	31.19625541
RS_GCF_003034845.1	aerobe	7.298689128	1.491812477	29.4642325
RS_GCF_003034985.1	aerobe	7.751476016	0.7642256	27.40840344
RS_GCF_003034995.1	aerobe	7.631268235	0.261635298	28.64430114
RS_GCF_003046175.1	facultative	7.600553854	0.160464608	29.19860951
RS_GCF_003047105.1	aerobe	7.339160721	2.330235314	24.99844108
RS_GCF_003053845.1	anaerobe	7.122642184	2.830183349	29.15749734
RS_GCF_003054195.1	aerobe	7.516335236	1.380101576	31.08273426
RS_GCF_003054325.1	aerobe	7.800160919	3.310941618	25.95669755
RS_GCF_003056725.1	aerobe	7.815245586	2.949622857	30.51313381
RS_GCF_003057885.1	aerobe	7.960376321	2.432424584	21.46300362
RS_GCF_003062295.1	aerobe	7.03510084	0.64565563	32.39951458
RS_GCF_003063265.1	aerobe	7.316949127	0	21.01845292
RS_GCF_003063315.1	aerobe	7.142303832	0	15.5512816
RS_GCF_003063335.1	aerobe	6.865602198	0	23.59665284
RS_GCF_003063355.1	aerobe	7.175592165	0.347553171	26.1241289
RS_GCF_003063415.1	aerobe	7.2284962	0	23.05364637
RS_GCF_003063435.1	aerobe	7.166440733	0	21.18228424
RS_GCF_003063455.1	aerobe	7.125072399	0	24.32895203
RS_GCF_003063475.1	aerobe	6.379065317	0	24.36951943
RS_GCF_003063505.1	aerobe	7.144529653	0	18.69058576
RS_GCF_003063545.1	aerobe	6.108675506	0	28.17068092
RS_GCF_003063575.1	aerobe	7.109296074	0	23.70868165
RS_GCF_003063645.1	aerobe	7.366607964	0	19.06105401
RS_GCF_003065365.1	aerobe	6.957984063	0	28.64734312
RS_GCF_003065385.1	aerobe	6.871449721	0	34.63868474
RS_GCF_003072125.1	aerobe	7.660652596	4.453509749	27.15535543
RS_GCF_003072505.1	aerobe	6.515731122	0	29.57535677
RS_GCF_003075075.1	aerobe	7.632414526	2.671476402	26.70412015
RS_GCF_003075525.1	aerobe	7.812159513	1.579510019	31.54947869
RS_GCF_003111645.1	aerobe	7.208588676	1.468655965	30.70106173
RS_GCF_003111665.1	aerobe	7.20517311	1.426951239	30.08516924
RS_GCF_003111685.1	aerobe	7.585083699	2.266594272	27.90870611
RS_GCF_003116095.1	aerobe	6.96	1.45	29.74
RS_GCF_003129565.1	aerobe	7.699546162	4.454952771	32.5165394
RS_GCF_003148775.1	aerobe	8.146014435	1.786737334	26.50868919
RS_GCF_003172915.1	aerobe	7.67585674	2.366142431	25.4142417
RS_GCF_003173615.1	aerobe	7.788913584	1.106772541	30.6560952
RS_GCF_003182595.1	anaerobe	7.27912765	1.661107509	33.09844737
RS_GCF_003184265.1	aerobe	5.064785051	1.507989916	37.40771387
RS_GCF_003205515.1	aerobe	7.436789024	2.455634255	23.99737793
RS_GCF_003226535.1	aerobe	7.429435242	0	54.16687569
RS_GCF_003226555.1	aerobe	6.486564459	0.84061586	31.63638708
RS_GCF_003226565.1	aerobe	7.201883224	1.399815043	30.12777825
RS_GCF_003254465.1	aerobe	7.725905019	3.046189935	26.73513737
RS_GCF_003258595.1	aerobe	7.4130968	3.331911405	30.65962374
RS_GCF_003261235.1	aerobe	6.183578619	0	29.39856434
RS_GCF_003284725.1	anaerobe	6.662171311	0.102423637	25.72837967
RS_GCF_003286075.1	aerobe	7.41109438	1.698321935	30.38671531
RS_GCF_003298505.1	aerobe	7.72193251	5.879561334	28.64380336
RS_GCF_003298775.1	aerobe	8.234891588	4.07576936	38.08760934
RS_GCF_003313245.1	aerobe	7.898875345	3.962489746	24.94195092
RS_GCF_003315345.1	anaerobe	7.765174005	5.649159336	36.67341174
RS_GCF_003316695.1	aerobe	7.533789474	3.271683624	24.95029355
RS_GCF_003324485.1	aerobe	7.355898474	3.708670513	24.51025824
RS_GCF_003324675.1	aerobe	7.344547988	0.738734958	29.29548655
RS_GCF_003333265.1	aerobe	8.215206246	2.04183245	22.71525273
RS_GCF_003333315.1	aerobe	4.870286804	1.341661263	38.277044
RS_GCF_003335585.1	aerobe	7.699052852	3.52130965	22.62005505
RS_GCF_003336745.1	aerobe	7.143086047	0	66.57275262
RS_GCF_003337555.1	aerobe	6.5	1.5	25
RS_GCF_003340565.1	aerobe	8.150166926	3.088261878	33.91971245
RS_GCF_003344045.1	aerobe	8.194519504	6.166057995	33.21553979
RS_GCF_003344785.1	aerobe	7.974451526	3.68787615	25.2844913
